severity,table,rule_id,rule_name,group_no,dept_no,record_key,field,value,detail
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,B,8|B|B20230024|BP006,course_id,BP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,B,8|B|B20230025|BP006,course_id,BP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,B,8|B|B20230026|BP006,course_id,BP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,B,8|B|B20230032|BP006,course_id,BP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,B,8|B|B20230033|BP006,course_id,BP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,B,8|B|B20230034|BP006,course_id,BP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,B,8|B|B20230035|BP006,course_id,BP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,B,8|B|B20230036|BP006,course_id,BP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,B,8|B|B20230042|BP006,course_id,BP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,B,8|B|B20230043|BP006,course_id,BP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,B,8|B|B20230044|BP006,course_id,BP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,B,8|B|B20230045|BP006,course_id,BP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,B,8|B|B20230046|BP006,course_id,BP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230001|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230007|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230008|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230009|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230010|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230011|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230017|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230018|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230019|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230020|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230021|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230027|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230028|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230029|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230030|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230031|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230037|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230038|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230039|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230040|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230041|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230047|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230048|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230049|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230050|CP001,course_id,CP001,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230001|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230002|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230008|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230009|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230010|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230011|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230012|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230018|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230019|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230020|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230021|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230022|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230028|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230029|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230030|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230031|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230032|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230038|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230039|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230040|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230041|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230042|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230048|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230049|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230050|CP002,course_id,CP002,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230001|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230002|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230003|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230009|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230010|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230011|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230012|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230013|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230019|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230020|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230021|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230022|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230023|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230029|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230030|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230031|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230032|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230033|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230039|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230040|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230041|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230042|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230043|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230049|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230050|CP003,course_id,CP003,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230001|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230002|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230003|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230004|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230010|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230011|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230012|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230013|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230014|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230020|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230021|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230022|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230023|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230024|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230030|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230031|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230032|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230033|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230034|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230040|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230041|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230042|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230043|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230044|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230050|CP004,course_id,CP004,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230001|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230002|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230003|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230004|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230005|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230011|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230012|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230013|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230014|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230015|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230021|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230022|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230023|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230024|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230025|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230031|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230032|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230033|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230034|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230035|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230041|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230042|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230043|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230044|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230045|CP005,course_id,CP005,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230002|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230003|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230004|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230005|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230006|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230012|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230013|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230014|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230015|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230016|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230022|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230023|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230024|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230025|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230026|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230032|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230033|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230034|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230035|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230036|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230042|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230043|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230044|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230045|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
ERROR,sc,COURSE_NOT_FOUND,选课课程不存在,8,C,8|C|C20230046|CP006,course_id,CP006,sc 中的 group_no + dept_no + course_id 在 course 表不存在
INFO,sc,LOW_SCORE,低分/不及格记录,9,A,9|A|A2024004|A-C001,score,58,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,9,A,9|A|A2024006|A-C001,score,51,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,9,A,9|A|A2024009|A-C001,score,56,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,9,A,9|A|A2024014|A-C001,score,58,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,9,A,9|A|A2024015|A-C001,score,52,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,9,A,9|A|A2024016|A-C001,score,58,score 低于 60，可作为学习效果分析的风险样本
