course_id,score_mean,score_std,score_median,pass_rate,excellent_rate,student_count,credit,class_hours,practice_hours,total_hours,practice_ratio,share_flag,is_online,teacher_rank
BP005,82.0400,9.6500,81.0000,1.0000,0.2800,25,,,,,0.0000,,0,1
BP006,81.4800,9.1566,82.0000,1.0000,0.2400,25,,,,,0.0000,,0,1
B_C001,76.8889,11.2330,74.0000,1.0000,0.1852,27,3.0000,48.0000,,,0.0000,1.0000,0,1
B_C002,79.6957,11.6753,82.0000,1.0000,0.3043,23,4.0000,54.0000,,,0.0000,1.0000,0,1
B_C003,78.7333,12.7386,80.0000,1.0000,0.2333,30,2.0000,40.0000,,,0.0000,1.0000,0,1
B_C004,76.2381,11.8148,75.0000,1.0000,0.1905,21,4.0000,64.0000,,,0.0000,0.0000,0,1
B_C005,79.8571,10.4091,81.5000,1.0000,0.1786,28,3.0000,48.0000,,,0.0000,1.0000,0,1
B_C006,81.0870,11.7663,82.0000,1.0000,0.3043,23,4.0000,64.0000,,,0.0000,1.0000,0,1
B_C007,80.5833,10.5539,82.0000,1.0000,0.2500,24,4.0000,56.0000,,,0.0000,0.0000,0,1
B_C008,76.8571,12.0095,76.0000,1.0000,0.2381,21,3.0000,48.0000,,,0.0000,1.0000,0,1
B_C009,77.6000,11.4637,75.0000,1.0000,0.2400,25,2.0000,32.0000,,,0.0000,0.0000,0,1
B_C010,79.6296,9.6363,78.0000,1.0000,0.1852,27,3.0000,48.0000,,,0.0000,1.0000,0,1
C-C001,74.6400,11.3385,75.5000,0.9000,0.1000,50,4.0000,64.0000,0.0000,64.0000,0.0000,1.0000,0,3
C-C002,76.2000,12.5666,75.0000,0.8800,0.2200,50,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,3
C-C003,71.9800,10.9888,71.5000,0.8600,0.0800,50,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,3
C-C004,72.3000,12.9650,71.0000,0.8800,0.1400,50,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,3
C-C005,74.3800,11.9350,75.0000,0.8800,0.1400,50,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,3
C-M01,34.8400,22.2161,33.0000,0.1200,0.0400,25,3.0000,60.0000,0.0000,60.0000,0.0000,1.0000,0,1
C-M02,51.3200,31.4943,51.0000,0.4800,0.1200,25,4.0000,80.0000,0.0000,80.0000,0.0000,1.0000,0,1
C-M03,48.7600,28.7667,50.0000,0.3600,0.0800,25,2.0000,40.0000,0.0000,40.0000,0.0000,1.0000,0,1
C-M04,49.9600,27.8470,56.0000,0.4000,0.0800,25,3.0000,60.0000,0.0000,60.0000,0.0000,1.0000,0,1
C-M05,48.0000,25.9197,49.0000,0.3600,0.0400,25,4.0000,80.0000,0.0000,80.0000,0.0000,1.0000,0,1
C-M06,54.3600,27.5256,51.0000,0.4400,0.0800,25,2.0000,40.0000,0.0000,40.0000,0.0000,1.0000,0,1
C-M07,50.7600,26.8829,54.0000,0.4000,0.0400,25,3.0000,60.0000,0.0000,60.0000,0.0000,1.0000,0,1
C-M08,49.7600,24.3880,51.0000,0.4000,0.0400,25,4.0000,80.0000,0.0000,80.0000,0.0000,1.0000,0,1
C-M09,51.5600,28.0254,49.0000,0.4000,0.0400,25,2.0000,40.0000,0.0000,40.0000,0.0000,1.0000,0,1
C-M10,56.2000,31.2076,63.0000,0.6000,0.1200,25,3.0000,60.0000,0.0000,60.0000,0.0000,1.0000,0,1
C0000001,68.8000,5.7184,71.0000,1.0000,0.0000,5,3.0000,17.0000,1.0000,18.0000,0.0556,1.0000,0,1
C0000002,70.5000,5.7203,71.5000,1.0000,0.0000,10,4.0000,18.0000,2.0000,20.0000,0.1000,1.0000,0,1
C0000003,68.7143,5.7363,68.0000,1.0000,0.0000,7,2.0000,19.0000,3.0000,22.0000,0.1364,1.0000,0,1
C0000004,70.4444,5.4109,73.0000,1.0000,0.0000,9,3.0000,20.0000,0.0000,20.0000,0.0000,1.0000,0,1
C0000005,69.6667,4.4441,71.0000,1.0000,0.0000,9,4.0000,21.0000,1.0000,22.0000,0.0455,1.0000,0,1
C0000006,71.0000,4.4078,69.5000,1.0000,0.0000,8,2.0000,22.0000,2.0000,24.0000,0.0833,1.0000,0,1
C0000007,71.4286,3.7796,70.0000,1.0000,0.0000,7,3.0000,23.0000,3.0000,26.0000,0.1154,0.0000,0,1
C0000008,69.1250,2.4165,69.0000,1.0000,0.0000,8,4.0000,24.0000,0.0000,24.0000,0.0000,0.0000,0,1
C0000009,70.4000,6.1074,72.0000,1.0000,0.0000,5,2.0000,25.0000,1.0000,26.0000,0.0385,0.0000,0,1
C0000010,69.4286,3.3594,70.0000,1.0000,0.0000,7,3.0000,26.0000,2.0000,28.0000,0.0714,0.0000,0,1
C0001,77.2800,8.8011,76.0000,1.0000,0.1200,25,4.0000,64.0000,4.0000,68.0000,0.0588,0.0000,0,1
C0002,78.9600,8.4087,79.0000,1.0000,0.1600,25,3.0000,48.0000,3.0000,51.0000,0.0588,0.0000,0,1
C0003,80.6400,8.2507,81.0000,1.0000,0.1200,25,4.0000,64.0000,4.0000,68.0000,0.0588,0.0000,0,1
C0004,81.4400,9.3099,83.0000,1.0000,0.2000,25,3.0000,48.0000,3.0000,51.0000,0.0588,0.0000,0,1
C0005,80.6400,10.4558,80.0000,1.0000,0.2800,25,3.0000,48.0000,3.0000,51.0000,0.0588,0.0000,0,1
C0006,78.9600,9.2217,77.0000,1.0000,0.1600,25,4.0000,64.0000,4.0000,68.0000,0.0588,0.0000,0,1
C0007,79.4000,8.3815,78.0000,1.0000,0.1600,25,2.0000,32.0000,2.0000,34.0000,0.0588,0.0000,0,1
C0008,81.4400,8.1756,83.0000,1.0000,0.2000,25,2.0000,32.0000,2.0000,34.0000,0.0588,0.0000,0,1
C0009,82.2400,9.2434,84.0000,1.0000,0.3200,25,2.0000,32.0000,2.0000,34.0000,0.0588,0.0000,0,1
C001,64.7519,33.7981,74.0000,0.8062,0.2636,129,2.0000,32.0000,16.0000,48.0000,0.3333,0.0000,0,3
C0010,78.0800,9.7122,76.0000,1.0000,0.2000,25,2.0000,32.0000,2.0000,34.0000,0.0588,0.0000,0,1
C002,61.5739,34.1953,72.0000,0.7826,0.1826,115,2.0000,32.0000,16.0000,48.0000,0.3333,0.0000,0,2
C003,63.3143,31.5463,71.0000,0.8214,0.1643,140,4.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C004,66.1705,34.1433,80.0000,0.8062,0.2558,129,3.0000,32.0000,16.0000,48.0000,0.3333,0.0000,0,3
C005,61.8699,32.9565,73.0000,0.7967,0.1463,123,4.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,2
C006,64.2927,34.1251,75.0000,0.7967,0.2033,123,3.0000,32.0000,16.0000,48.0000,0.3333,0.0000,0,3
C007,63.9850,33.0456,73.0000,0.8120,0.2180,133,4.0000,32.0000,16.0000,48.0000,0.3333,0.0000,0,3
C008,60.2273,34.4915,70.0000,0.7727,0.1545,110,3.0000,32.0000,16.0000,48.0000,0.3333,0.0000,1,3
C009,65.1087,32.5064,75.0000,0.8188,0.1884,138,2.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C010,60.7000,34.6247,72.0000,0.7727,0.1636,110,2.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C101,83.3000,11.9697,85.0000,0.9000,0.2500,20,4.0000,56.0000,24.0000,80.0000,0.3000,1.0000,0,3
C102,77.7222,13.2789,78.0000,0.9444,0.1667,18,3.0000,40.0000,16.0000,56.0000,0.2857,1.0000,0,3
C103,76.0870,14.8750,74.0000,0.9130,0.2609,23,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C104,74.4211,13.7853,78.0000,0.8421,0.1053,19,4.0000,56.0000,24.0000,80.0000,0.3000,1.0000,0,3
C105,73.8333,13.9083,73.5000,0.8333,0.1111,18,4.0000,48.0000,32.0000,80.0000,0.4000,1.0000,0,3
C106,72.5000,14.5531,75.0000,0.7778,0.1111,18,3.0000,40.0000,16.0000,56.0000,0.2857,1.0000,0,3
C107,76.0000,15.2409,73.0000,0.9333,0.2667,15,3.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C108,79.5263,15.8408,80.0000,0.8947,0.3158,19,2.0000,24.0000,8.0000,32.0000,0.2500,0.0000,0,3
C109,76.9333,12.1094,77.0000,0.9333,0.1333,15,3.0000,48.0000,8.0000,56.0000,0.1429,0.0000,0,3
C110,81.5500,10.8165,82.5000,0.9500,0.2500,20,3.0000,48.0000,8.0000,56.0000,0.1429,0.0000,0,3
C111,78.5882,13.8115,81.0000,0.8824,0.2353,17,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C112,78.3182,14.2341,81.0000,0.8636,0.1818,22,3.0000,48.0000,8.0000,56.0000,0.1429,0.0000,0,3
C113,77.5000,9.7567,78.0000,1.0000,0.0714,14,4.0000,64.0000,16.0000,80.0000,0.2000,1.0000,0,3
C114,73.4545,12.9951,79.0000,0.7273,0.0909,11,3.0000,40.0000,16.0000,56.0000,0.2857,1.0000,0,3
C115,78.4118,12.2017,80.0000,0.9412,0.0588,17,3.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C116,78.5455,15.0888,84.0000,0.9091,0.1818,11,3.0000,40.0000,16.0000,56.0000,0.2857,0.0000,0,3
C117,75.1111,13.8694,79.0000,0.8889,0.2222,9,3.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C118,75.3333,16.9892,77.0000,0.8571,0.1905,21,3.0000,40.0000,16.0000,56.0000,0.2857,1.0000,0,3
C119,78.8571,14.1184,81.0000,0.9048,0.1905,21,2.0000,24.0000,8.0000,32.0000,0.2500,0.0000,0,3
C120,68.6250,12.6379,66.5000,0.8750,0.0625,16,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C121,77.3571,13.9593,75.0000,0.9286,0.2857,14,3.0000,40.0000,16.0000,56.0000,0.2857,1.0000,0,3
C122,74.0000,20.0000,79.0000,0.7273,0.2727,11,3.0000,40.0000,16.0000,56.0000,0.2857,1.0000,0,3
C123,77.5556,12.5610,79.0000,0.8889,0.0000,9,3.0000,40.0000,16.0000,56.0000,0.2857,1.0000,0,3
C124,83.0000,11.7851,82.5000,1.0000,0.3000,10,3.0000,48.0000,8.0000,56.0000,0.1429,0.0000,0,3
C125,76.3636,11.4217,73.0000,1.0000,0.1818,11,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C126,68.1333,14.1162,67.0000,0.6667,0.0667,15,2.0000,24.0000,8.0000,32.0000,0.2500,1.0000,0,3
C127,79.2500,11.9471,76.0000,1.0000,0.2500,16,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,3
C128,74.6875,12.3219,75.5000,0.9375,0.1250,16,3.0000,40.0000,16.0000,56.0000,0.2857,0.0000,0,3
C129,74.7273,11.0008,72.0000,0.9091,0.0909,11,3.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C130,82.4000,14.5998,86.5000,0.9000,0.3000,10,3.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C131,81.7000,13.9048,84.5000,0.9000,0.3000,10,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,3
C132,82.0000,14.4222,78.0000,1.0000,0.3333,3,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,3
C133,85.5000,9.6782,85.5000,1.0000,0.5000,4,2.0000,24.0000,8.0000,32.0000,0.2500,0.0000,0,3
C134,74.8000,15.6404,76.0000,0.8000,0.3000,10,3.0000,40.0000,16.0000,56.0000,0.2857,1.0000,0,3
C135,73.7500,15.7560,69.5000,1.0000,0.2500,4,3.0000,32.0000,16.0000,48.0000,0.3333,0.0000,0,3
C136,80.4000,12.5096,77.0000,1.0000,0.3000,10,3.0000,32.0000,16.0000,48.0000,0.3333,0.0000,0,3
C137,83.2000,12.4780,82.0000,1.0000,0.4000,5,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C138,91.6667,5.7735,95.0000,1.0000,0.6667,3,3.0000,32.0000,16.0000,48.0000,0.3333,0.0000,0,3
C139,80.2500,13.7918,80.0000,0.8750,0.2500,8,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C14-C001,80.6800,12.7532,80.0000,1.0000,0.3200,25,4.0000,64.0000,0.0000,64.0000,0.0000,1.0000,0,1
C14-C002,78.8000,11.6476,78.0000,1.0000,0.2400,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
C14-C003,81.9200,12.1310,81.0000,1.0000,0.3600,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
C14-C004,80.1200,12.9914,81.0000,1.0000,0.3200,25,2.0000,32.0000,0.0000,32.0000,0.0000,1.0000,0,1
C14-C005,78.2000,11.5145,77.0000,1.0000,0.2000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
C14-C006,80.8800,10.7212,80.0000,1.0000,0.2400,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
C14-C007,83.5600,11.6300,85.0000,1.0000,0.3600,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
C14-C008,79.2000,13.4907,78.0000,1.0000,0.2400,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
C14-C009,77.5600,11.6693,76.0000,1.0000,0.2400,25,2.0000,32.0000,0.0000,32.0000,0.0000,1.0000,0,1
C14-C010,79.1600,10.9760,79.0000,1.0000,0.2400,25,2.0000,32.0000,0.0000,32.0000,0.0000,1.0000,0,1
C140,78.1250,17.7477,75.5000,0.8750,0.3750,8,2.0000,24.0000,8.0000,32.0000,0.2500,0.0000,0,3
C141,82.0000,9.1652,80.0000,1.0000,0.3333,3,3.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C142,76.7500,10.6335,77.0000,1.0000,0.1250,8,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C143,78.0000,14.0000,84.0000,1.0000,0.0000,3,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,3
C144,80.6250,16.0974,83.0000,0.7500,0.3750,8,2.0000,32.0000,0.0000,32.0000,0.0000,1.0000,0,3
C145,76.8889,14.7007,84.0000,0.8889,0.1111,9,3.0000,48.0000,8.0000,56.0000,0.1429,0.0000,0,3
C146,84.0000,11.9304,81.0000,1.0000,0.2857,7,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C147,79.0000,11.8924,78.5000,1.0000,0.2500,8,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,3
C148,76.6667,5.8595,79.0000,1.0000,0.0000,3,3.0000,32.0000,16.0000,48.0000,0.3333,0.0000,0,3
C149,76.8000,15.3199,80.0000,1.0000,0.2000,5,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C150,77.2500,11.1580,80.0000,1.0000,0.1250,8,3.0000,40.0000,16.0000,56.0000,0.2857,0.0000,0,3
C151,75.1429,16.8565,78.0000,0.8571,0.2857,7,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,3
C152,82.2000,13.3400,85.5000,1.0000,0.3000,10,2.0000,24.0000,8.0000,32.0000,0.2500,1.0000,0,3
C153,72.8750,10.9732,75.5000,0.8750,0.0000,8,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C154,88.3333,8.2138,90.5000,1.0000,0.5000,6,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C155,77.8333,21.2924,83.5000,0.6667,0.5000,6,3.0000,40.0000,16.0000,56.0000,0.2857,0.0000,0,3
C156,80.8000,5.0695,80.0000,1.0000,0.0000,5,3.0000,32.0000,16.0000,48.0000,0.3333,0.0000,0,3
C157,67.8333,16.1668,71.5000,0.6667,0.1667,6,2.0000,16.0000,16.0000,32.0000,0.5000,1.0000,0,3
C158,73.2500,14.4078,74.0000,0.7500,0.2500,4,3.0000,40.0000,16.0000,56.0000,0.2857,1.0000,0,3
C159,82.1000,11.2492,83.0000,1.0000,0.4000,10,3.0000,32.0000,16.0000,48.0000,0.3333,0.0000,0,3
C160,68.6000,13.5388,71.0000,0.8000,0.0000,5,2.0000,24.0000,8.0000,32.0000,0.2500,0.0000,0,3
C161,80.7500,4.9917,79.0000,1.0000,0.0000,4,3.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C162,82.5000,10.5972,79.0000,1.0000,0.3333,6,3.0000,40.0000,16.0000,56.0000,0.2857,1.0000,0,3
C163,88.2000,11.8406,94.0000,1.0000,0.6000,5,3.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C164,81.5000,6.3482,80.0000,1.0000,0.1667,6,3.0000,40.0000,16.0000,56.0000,0.2857,0.0000,0,3
C165,80.5714,13.6974,77.0000,1.0000,0.2857,7,2.0000,24.0000,8.0000,32.0000,0.2500,0.0000,0,3
C166,73.2500,9.5000,70.5000,1.0000,0.0000,4,2.0000,16.0000,16.0000,32.0000,0.5000,0.0000,0,3
C167,73.2500,17.4310,67.0000,0.7500,0.2500,12,3.0000,40.0000,16.0000,56.0000,0.2857,1.0000,0,3
C168,87.9000,15.1471,94.5000,0.9000,0.6000,10,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,3
C169,71.5000,13.7961,68.0000,1.0000,0.2500,4,3.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C170,77.0000,14.2688,82.0000,0.8333,0.0000,6,3.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C171,70.0000,,70.0000,1.0000,0.0000,1,3.0000,40.0000,16.0000,56.0000,0.2857,0.0000,0,3
C172,78.8889,12.5643,81.0000,1.0000,0.1111,9,2.0000,16.0000,16.0000,32.0000,0.5000,0.0000,0,3
C173,80.6250,12.7160,85.0000,1.0000,0.3750,8,3.0000,40.0000,16.0000,56.0000,0.2857,1.0000,0,3
C174,77.7500,10.9512,74.5000,1.0000,0.1250,8,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C175,74.0000,6.5574,70.0000,1.0000,0.0000,5,2.0000,24.0000,8.0000,32.0000,0.2500,0.0000,0,3
C176,85.0000,,85.0000,1.0000,0.0000,1,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C177,80.2500,7.6322,81.5000,1.0000,0.0000,4,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C178,72.0000,6.4807,72.5000,1.0000,0.0000,4,4.0000,56.0000,24.0000,80.0000,0.3000,1.0000,0,3
C179,55.0000,,55.0000,0.0000,0.0000,1,3.0000,32.0000,16.0000,48.0000,0.3333,0.0000,0,3
C180,74.5000,11.7898,74.0000,1.0000,0.0000,4,4.0000,56.0000,24.0000,80.0000,0.3000,1.0000,0,3
C1800001,80.0000,7.2169,80.0000,1.0000,0.2000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
C1800002,82.0000,7.2169,82.0000,1.0000,0.2000,25,4.0000,64.0000,0.0000,64.0000,0.0000,1.0000,0,1
C1800003,84.0000,7.2169,84.0000,1.0000,0.2000,25,2.0000,32.0000,0.0000,32.0000,0.0000,1.0000,0,1
C1800004,81.0000,7.2169,81.0000,1.0000,0.2000,25,3.0000,48.0000,0.0000,48.0000,0.0000,1.0000,0,1
C1800005,83.0000,7.2169,83.0000,1.0000,0.2000,25,4.0000,64.0000,0.0000,64.0000,0.0000,1.0000,0,1
C1800006,80.0000,7.2169,80.0000,1.0000,0.2000,25,2.0000,32.0000,0.0000,32.0000,0.0000,1.0000,0,1
C1800007,82.0000,7.2169,82.0000,1.0000,0.2000,25,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
C1800008,84.0000,7.2169,84.0000,1.0000,0.2000,25,4.0000,64.0000,0.0000,64.0000,0.0000,0.0000,0,1
C1800009,81.0000,7.2169,81.0000,1.0000,0.2000,25,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,1
C1800010,83.0000,7.2169,83.0000,1.0000,0.2000,25,3.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0,1
C181,78.9231,15.5427,83.0000,0.9231,0.2308,13,3.0000,48.0000,8.0000,56.0000,0.1429,0.0000,0,3
C182,79.8750,16.6848,85.5000,0.8750,0.3750,16,3.0000,40.0000,16.0000,56.0000,0.2857,0.0000,0,3
C183,75.3333,12.3789,77.0000,0.8667,0.2000,15,3.0000,40.0000,16.0000,56.0000,0.2857,1.0000,0,3
C184,77.1053,13.4903,75.0000,0.9474,0.1579,19,2.0000,16.0000,16.0000,32.0000,0.5000,0.0000,0,3
C185,76.5000,7.7828,75.0000,1.0000,0.1250,8,3.0000,40.0000,16.0000,56.0000,0.2857,1.0000,0,3
C186,72.2857,10.0119,75.0000,0.8571,0.0000,7,3.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C187,80.4000,14.1829,84.5000,1.0000,0.3000,10,3.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C188,83.4286,23.3085,98.0000,0.7143,0.5714,7,3.0000,32.0000,16.0000,48.0000,0.3333,0.0000,0,3
C189,81.6667,14.1455,88.0000,0.8667,0.3333,15,3.0000,32.0000,16.0000,48.0000,0.3333,0.0000,0,3
C190,79.7143,9.1687,80.0000,1.0000,0.1429,14,2.0000,24.0000,8.0000,32.0000,0.2500,0.0000,0,3
C191,68.2857,16.5097,68.0000,0.7143,0.1429,7,2.0000,16.0000,16.0000,32.0000,0.5000,1.0000,0,3
C192,82.5000,4.5056,83.5000,1.0000,0.0000,6,2.0000,16.0000,16.0000,32.0000,0.5000,1.0000,0,3
C193,74.7500,12.0250,76.5000,0.9375,0.0625,16,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C194,69.6000,12.8686,66.0000,0.8000,0.1000,10,2.0000,16.0000,16.0000,32.0000,0.5000,0.0000,0,3
C195,81.0000,15.5655,81.0000,0.8750,0.3750,8,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C196,71.8333,24.0700,70.0000,0.6667,0.3333,6,3.0000,48.0000,8.0000,56.0000,0.1429,1.0000,0,3
C197,86.0000,1.0954,86.0000,1.0000,0.0000,6,2.0000,16.0000,16.0000,32.0000,0.5000,0.0000,0,3
C198,79.6364,12.4762,76.0000,1.0000,0.1818,11,2.0000,24.0000,8.0000,32.0000,0.2500,0.0000,0,3
C199,76.0769,13.3695,79.0000,0.9231,0.1538,13,2.0000,32.0000,0.0000,32.0000,0.0000,1.0000,0,3
C200,70.4000,12.7201,69.0000,1.0000,0.2000,5,3.0000,48.0000,8.0000,56.0000,0.1429,0.0000,0,3
C201,74.0000,12.6491,73.0000,0.8889,0.1111,9,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,3
C202,75.7000,6.5328,76.5000,1.0000,0.0000,10,3.0000,32.0000,16.0000,48.0000,0.3333,1.0000,0,3
C203,76.1667,12.9603,80.5000,0.9167,0.0833,12,2.0000,16.0000,16.0000,32.0000,0.5000,0.0000,0,3
C204,77.8333,15.9307,80.5000,0.9167,0.3333,12,2.0000,32.0000,0.0000,32.0000,0.0000,0.0000,0,3
CA01,82.2000,8.8365,83.0000,1.0000,0.2000,25,,,,,0.0000,,0,1
CA02,84.2000,8.8365,85.0000,1.0000,0.2800,25,,,,,0.0000,,0,1
CA03,83.6400,8.9623,85.0000,1.0000,0.2800,25,,,,,0.0000,,0,1
CA04,83.0800,8.9206,82.0000,1.0000,0.3200,25,,,,,0.0000,,0,1
CC001,83.2105,9.5078,84.0000,1.0000,0.2105,19,3.0000,32.0000,,,0.0000,1.0000,0,1
CC002,79.7692,11.1868,81.0000,1.0000,0.2692,26,4.0000,44.0000,,,0.0000,1.0000,0,1
CC003,83.0000,10.5534,83.0000,1.0000,0.3529,17,2.0000,43.0000,,,0.0000,1.0000,0,1
CC004,80.6316,10.4733,80.0000,1.0000,0.2632,19,4.0000,48.0000,,,0.0000,1.0000,0,1
CC005,85.9333,11.8531,90.0000,1.0000,0.5333,15,4.0000,64.0000,,,0.0000,1.0000,0,1
CC006,78.0227,12.3749,78.0000,1.0000,0.2045,44,4.0000,42.0000,22.0000,60.0000,0.0000,1.0000,0,1
CC007,80.4595,11.8195,79.0000,1.0000,0.2432,37,3.0000,45.0000,23.0000,62.0000,0.0000,0.0000,0,1
CC008,80.3939,11.9476,80.0000,1.0000,0.2424,33,3.0000,49.0000,24.0000,64.0000,0.0000,0.0000,0,1
CC009,79.5897,11.2991,78.0000,1.0000,0.1795,39,4.0000,41.0000,25.0000,66.0000,0.0000,0.0000,0,1
CC01,0.0000,0.0000,0.0000,0.0000,0.0000,28,4.0000,64.0000,,,0.0000,1.0000,0,1
CC010,80.7778,11.9085,79.0000,1.0000,0.2444,45,4.0000,35.0000,26.0000,68.0000,0.0000,0.0000,0,1
CC02,0.0000,0.0000,0.0000,0.0000,0.0000,28,3.0000,48.0000,,,0.0000,1.0000,0,1
CC03,0.0000,0.0000,0.0000,0.0000,0.0000,31,3.0000,48.0000,,,0.0000,1.0000,0,1
CC04,0.0000,0.0000,0.0000,0.0000,0.0000,26,4.0000,64.0000,,,0.0000,1.0000,0,1
CC05,0.0000,0.0000,0.0000,0.0000,0.0000,26,3.0000,48.0000,,,0.0000,0.0000,0,1
CC06,0.0000,0.0000,0.0000,0.0000,0.0000,28,3.0000,48.0000,,,0.0000,0.0000,0,1
CC07,0.0000,0.0000,0.0000,0.0000,0.0000,16,3.0000,48.0000,,,0.0000,0.0000,0,1
CC08,0.0000,0.0000,0.0000,0.0000,0.0000,23,4.0000,64.0000,,,0.0000,0.0000,0,1
CC09,0.0000,0.0000,0.0000,0.0000,0.0000,20,2.0000,32.0000,,,0.0000,0.0000,0,1
CC10,0.0000,0.0000,0.0000,0.0000,0.0000,24,2.0000,32.0000,,,0.0000,0.0000,0,1
COUA001,78.1333,12.9421,75.0000,1.0000,0.3000,30,4.0000,48.0000,48.0000,96.0000,0.5000,1.0000,0,1
COUA002,78.5238,10.4767,79.0000,1.0000,0.1905,21,2.0000,32.0000,32.0000,64.0000,0.5000,1.0000,0,3
COUA003,81.8462,11.3726,84.0000,1.0000,0.2308,26,3.0000,64.0000,64.0000,128.0000,0.5000,1.0000,0,1
COUA004,82.5652,11.2526,84.0000,1.0000,0.3913,23,4.0000,48.0000,48.0000,96.0000,0.5000,1.0000,0,1
COUA005,81.5000,13.1285,84.0000,1.0000,0.4091,22,4.0000,64.0000,64.0000,128.0000,0.5000,1.0000,0,3
COUA006,80.2083,11.0610,82.0000,1.0000,0.2083,24,4.0000,64.0000,64.0000,128.0000,0.5000,0.0000,0,3
COUA007,79.2381,13.0073,79.0000,1.0000,0.2857,21,3.0000,32.0000,32.0000,64.0000,0.5000,1.0000,0,3
COUA008,78.0968,11.6085,78.0000,1.0000,0.1290,31,2.0000,32.0000,32.0000,64.0000,0.5000,1.0000,0,2
COUA009,78.2400,12.6895,78.0000,1.0000,0.2800,25,3.0000,64.0000,64.0000,128.0000,0.5000,1.0000,0,2
COUA010,79.3704,11.1602,79.0000,1.0000,0.2222,27,3.0000,32.0000,32.0000,64.0000,0.5000,0.0000,0,1
COUB001,77.7727,11.6494,79.0000,1.0000,0.1818,22,2.0000,48.0000,48.0000,96.0000,0.5000,1.0000,0,1
COUB002,82.0000,11.8355,82.5000,1.0000,0.3462,26,3.0000,32.0000,32.0000,64.0000,0.5000,1.0000,0,2
COUB003,80.6522,10.7094,80.0000,1.0000,0.2174,23,2.0000,64.0000,64.0000,128.0000,0.5000,1.0000,0,3
COUB004,82.5556,10.4489,83.0000,1.0000,0.2963,27,3.0000,64.0000,64.0000,128.0000,0.5000,0.0000,0,3
